Running command: vulture C:\Users\System 8\FOD --min-confidence 60
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:347: unused variable 'UNDEFINED_TABLE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:348: unused variable 'UNDEFINED_PARAMETER' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:349: unused variable 'DUPLICATE_CURSOR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:350: unused variable 'DUPLICATE_DATABASE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:351: unused variable 'DUPLICATE_PREPARED_STATEMENT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:352: unused variable 'DUPLICATE_SCHEMA' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:353: unused variable 'DUPLICATE_TABLE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:354: unused variable 'AMBIGUOUS_PARAMETER' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:355: unused variable 'AMBIGUOUS_ALIAS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:356: unused variable 'INVALID_COLUMN_REFERENCE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:357: unused variable 'INVALID_CURSOR_DEFINITION' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:358: unused variable 'INVALID_DATABASE_DEFINITION' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:359: unused variable 'INVALID_FUNCTION_DEFINITION' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:360: unused variable 'INVALID_PREPARED_STATEMENT_DEFINITION' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:361: unused variable 'INVALID_SCHEMA_DEFINITION' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:362: unused variable 'INVALID_TABLE_DEFINITION' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:363: unused variable 'INVALID_OBJECT_DEFINITION' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:364: unused variable 'INDETERMINATE_DATATYPE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:365: unused variable 'INVALID_RECURSION' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:366: unused variable 'WINDOWING_ERROR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:367: unused variable 'COLLATION_MISMATCH' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:368: unused variable 'INDETERMINATE_COLLATION' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:371: unused variable 'WITH_CHECK_OPTION_VIOLATION' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:374: unused variable 'INSUFFICIENT_RESOURCES' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:375: unused variable 'DISK_FULL' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:376: unused variable 'OUT_OF_MEMORY' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:377: unused variable 'TOO_MANY_CONNECTIONS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:378: unused variable 'CONFIGURATION_LIMIT_EXCEEDED' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:381: unused variable 'PROGRAM_LIMIT_EXCEEDED' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:382: unused variable 'STATEMENT_TOO_COMPLEX' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:383: unused variable 'TOO_MANY_COLUMNS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:384: unused variable 'TOO_MANY_ARGUMENTS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:387: unused variable 'OBJECT_NOT_IN_PREREQUISITE_STATE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:388: unused variable 'OBJECT_IN_USE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:389: unused variable 'CANT_CHANGE_RUNTIME_PARAM' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:390: unused variable 'LOCK_NOT_AVAILABLE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:391: unused variable 'UNSAFE_NEW_ENUM_VALUE_USAGE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:394: unused variable 'OPERATOR_INTERVENTION' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:395: unused variable 'QUERY_CANCELED' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:396: unused variable 'ADMIN_SHUTDOWN' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:397: unused variable 'CRASH_SHUTDOWN' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:398: unused variable 'CANNOT_CONNECT_NOW' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:399: unused variable 'DATABASE_DROPPED' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:400: unused variable 'IDLE_SESSION_TIMEOUT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:403: unused variable 'SYSTEM_ERROR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:404: unused variable 'IO_ERROR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:405: unused variable 'UNDEFINED_FILE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:406: unused variable 'DUPLICATE_FILE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:407: unused variable 'FILE_NAME_TOO_LONG' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:410: unused variable 'SNAPSHOT_TOO_OLD' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:413: unused variable 'CONFIG_FILE_ERROR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:414: unused variable 'LOCK_FILE_EXISTS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:417: unused variable 'FDW_ERROR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:418: unused variable 'FDW_OUT_OF_MEMORY' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:419: unused variable 'FDW_DYNAMIC_PARAMETER_VALUE_NEEDED' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:420: unused variable 'FDW_INVALID_DATA_TYPE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:421: unused variable 'FDW_COLUMN_NAME_NOT_FOUND' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:422: unused variable 'FDW_INVALID_DATA_TYPE_DESCRIPTORS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:423: unused variable 'FDW_INVALID_COLUMN_NAME' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:424: unused variable 'FDW_INVALID_COLUMN_NUMBER' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:425: unused variable 'FDW_INVALID_USE_OF_NULL_POINTER' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:426: unused variable 'FDW_INVALID_STRING_FORMAT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:427: unused variable 'FDW_INVALID_HANDLE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:428: unused variable 'FDW_INVALID_OPTION_INDEX' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:429: unused variable 'FDW_INVALID_OPTION_NAME' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:430: unused variable 'FDW_OPTION_NAME_NOT_FOUND' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:431: unused variable 'FDW_REPLY_HANDLE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:432: unused variable 'FDW_UNABLE_TO_CREATE_EXECUTION' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:433: unused variable 'FDW_UNABLE_TO_CREATE_REPLY' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:434: unused variable 'FDW_UNABLE_TO_ESTABLISH_CONNECTION' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:435: unused variable 'FDW_NO_SCHEMAS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:436: unused variable 'FDW_SCHEMA_NOT_FOUND' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:437: unused variable 'FDW_TABLE_NOT_FOUND' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:438: unused variable 'FDW_FUNCTION_SEQUENCE_ERROR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:439: unused variable 'FDW_TOO_MANY_HANDLES' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:440: unused variable 'FDW_INCONSISTENT_DESCRIPTOR_INFORMATION' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:441: unused variable 'FDW_INVALID_ATTRIBUTE_VALUE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:442: unused variable 'FDW_INVALID_STRING_LENGTH_OR_BUFFER_LENGTH' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:443: unused variable 'FDW_INVALID_DESCRIPTOR_FIELD_IDENTIFIER' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:446: unused variable 'PLPGSQL_ERROR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:447: unused variable 'RAISE_EXCEPTION' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:448: unused variable 'NO_DATA_FOUND' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:449: unused variable 'TOO_MANY_ROWS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:450: unused variable 'ASSERT_FAILURE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:453: unused variable 'INTERNAL_ERROR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:454: unused variable 'DATA_CORRUPTED' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\errorcodes.py:455: unused variable 'INDEX_CORRUPTED' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extensions.py:60: unused variable 'ISOLATION_LEVEL_AUTOCOMMIT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extensions.py:65: unused variable 'ISOLATION_LEVEL_DEFAULT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extensions.py:69: unused variable 'STATUS_SETUP' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extensions.py:70: unused variable 'STATUS_READY' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extensions.py:72: unused variable 'STATUS_SYNC' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extensions.py:73: unused variable 'STATUS_ASYNC' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extensions.py:74: unused variable 'STATUS_PREPARED' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extensions.py:84: unused variable 'POLL_ERROR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extensions.py:89: unused variable 'TRANSACTION_STATUS_ACTIVE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extensions.py:90: unused variable 'TRANSACTION_STATUS_INTRANS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extensions.py:91: unused variable 'TRANSACTION_STATUS_INERROR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extensions.py:193: unused variable 'JSONB' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extensions.py:193: unused variable 'JSONBARRAY' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extras.py:125: unused class 'DictConnection' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extras.py:214: unused class 'RealDictConnection' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extras.py:284: unused class 'NamedTupleConnection' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extras.py:308: unused variable 'MAX_CACHE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extras.py:456: unused class 'MinTimeLoggingConnection' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extras.py:496: unused class 'LogicalReplicationConnection' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extras.py:503: unused class 'PhysicalReplicationConnection' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extras.py:510: unused class 'StopReplication' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extras.py:525: unused method 'create_replication_slot' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extras.py:555: unused method 'drop_replication_slot' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extras.py:561: unused method 'start_replication' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extras.py:712: unused function 'register_inet' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extras.py:745: unused function 'wait_select' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extras.py:883: unused method 'parse_unicode' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extras.py:1147: unused function 'register_composite' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extras.py:1194: unused function 'execute_batch' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\extras.py:1219: unused function 'execute_values' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\pool.py:147: unused class 'SimpleConnectionPool' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\pool.py:152: unused variable 'closeall' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\pool.py:155: unused class 'ThreadedConnectionPool' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\psycopg2\pool.py:181: unused method 'closeall' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\py_serializable\__init__.py:889: unused method 'include_none_for_view' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\py_serializable\__init__.py:939: unused method 'get_none_value' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\py_serializable\__init__.py:1189: unused method 'register_klass_view' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\py_serializable\formatters.py:35: unused method 'decode_as_class_name' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\py_serializable\helpers.py:144: unused class 'XsdDate' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_ast.py:281: unreachable code after 'return' (100% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_ast.py:380: unreachable code after 'return' (100% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_ast.py:394: unreachable code after 'return' (100% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_ast.py:495: unreachable code after 'return' (100% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_ast.py:509: unreachable code after 'return' (100% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_ast.py:712: unreachable code after 'return' (100% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_ast.py:728: unreachable code after 'return' (100% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_ast.py:744: unreachable code after 'return' (100% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_ast.py:1122: unreachable code after 'return' (100% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:12: unused class 'CGenerator' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:44: unused method 'visit_ID' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:47: unused method 'visit_Pragma' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:53: unused method 'visit_ArrayRef' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:57: unused method 'visit_StructRef' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:61: unused method 'visit_FuncCall' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:95: unused method 'visit_BinaryOp' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:124: unused method 'visit_Assignment' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:130: unused method 'visit_IdentifierType' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:151: unused method 'visit_DeclList' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:158: unused method 'visit_Typedef' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:164: unused method 'visit_Cast' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:168: unused method 'visit_ExprList' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:174: unused method 'visit_InitList' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:180: unused method 'visit_Enum' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:183: unused method 'visit_Alignas' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:186: unused method 'visit_Enumerator' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:199: unused method 'visit_FuncDef' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:209: unused method 'visit_FileAST' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:220: unused method 'visit_Compound' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:229: unused method 'visit_CompoundLiteral' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:233: unused method 'visit_EmptyStatement' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:236: unused method 'visit_ParamList' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:244: unused method 'visit_Break' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:247: unused method 'visit_Continue' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:250: unused method 'visit_TernaryOp' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:284: unused method 'visit_DoWhile' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:292: unused method 'visit_StaticAssert' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:301: unused method 'visit_Switch' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:306: unused method 'visit_Case' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:312: unused method 'visit_Default' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:318: unused method 'visit_Label' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:321: unused method 'visit_Goto' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:324: unused method 'visit_EllipsisParam' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:327: unused method 'visit_Struct' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:330: unused method 'visit_Typename' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:333: unused method 'visit_Union' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:336: unused method 'visit_NamedInitializer' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:346: unused method 'visit_FuncDecl' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:349: unused method 'visit_ArrayDecl' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:352: unused method 'visit_TypeDecl' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_generator.py:355: unused method 'visit_PtrDecl' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:294: unused method 't_PPHASH' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:308: unused method 't_ppline_FILENAME' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:315: unused method 't_ppline_LINE_NUMBER' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:324: unused method 't_ppline_NEWLINE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:336: unused method 't_ppline_PPLINE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:340: unused variable 't_ppline_ignore' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:342: unused method 't_ppline_error' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:348: unused method 't_pppragma_NEWLINE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:353: unused method 't_pppragma_PPPRAGMA' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:357: unused variable 't_pppragma_ignore' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:359: unused method 't_pppragma_STR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:364: unused method 't_pppragma_error' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:370: unused variable 't_ignore' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:378: unused variable 't_PLUS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:379: unused variable 't_MINUS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:380: unused variable 't_TIMES' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:381: unused variable 't_DIVIDE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:382: unused variable 't_MOD' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:383: unused variable 't_OR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:384: unused variable 't_AND' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:385: unused variable 't_NOT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:386: unused variable 't_XOR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:387: unused variable 't_LSHIFT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:388: unused variable 't_RSHIFT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:389: unused variable 't_LOR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:390: unused variable 't_LAND' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:391: unused variable 't_LNOT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:392: unused variable 't_LT' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\pycparser\c_lexer.py:393: unused variable 't_GT' (60% confidence)
